SKU,Store,MAPE,Forecast,Test,Safety_Stock,Reorder_Point,Qty_to_Order,Runtime_sec
SKU_1222,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 23.0]",4,4,4,0.44
SKU_1222,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 27.0, 26.0]",2,2,2,0.45
SKU_1223,Australia,39.806,"[4.269176008583598, 4.510611880461578, 4.558619942982341, 4.444897963727728]","[3.18, 3.18, 3.18, 3.18]",5,7,3,0.25
SKU_1223,Belgium,99.934,"[0.0, 0.0, 0.0, 0.03187363888717441]","[0.0, 0.0, 0.0, 48.0]",2,2,2,0.42
SKU_1223,France,98.791,"[0.0, 0.0, 0.0, 0.33848998820064086]","[0.0, 0.0, 0.0, 28.0]",3,3,3,0.31
SKU_1223,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 5.0]",1,1,1,0.24
SKU_1223,Italy,99.952,"[0.0, 0.004930670826468182, 0.025376103542833293, 0.022135571653643573]","[0.0, 0.0, 0.0, 46.0]",2,2,2,0.36
SKU_1223,Netherlands,47.118,"[2.780435886775882, 3.0508233620612892, 3.2795250607557325, 3.2248519714476567]","[2.26, 2.26, 2.26, 22.0]",7,8,6,0.44
SKU_1223,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",4,4,4,0.32
SKU_1223,Portugal,100.0,"[0.34026382433356855, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",4,4,4,0.33
SKU_1223,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",1,1,1,0.3
SKU_1223,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",4,4,4,0.34
SKU_1223,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",2,2,2,0.35
SKU_1223,United States,100.0,"[0.004569950937847531, 0.013176764802859156, 0.005168619786461456, 0.0]","[0.0, 0.0, 0.0, 21.0]",0,0,0,0.37
SKU_1224,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 38.0]",4,4,4,0.35
SKU_1224,Belgium,24.149,"[6.0416218302507305, 6.041622518289, 6.122381040093015, 6.154368788017437]","[6.26, 6.26, 6.26, 48.93]",5,7,1,0.31
SKU_1224,France,25.571,"[3.8416607343514535, 3.5921033201607906, 3.5921443545821328, 3.9]","[3.9, 3.9, 3.9, 26.0]",5,6,2,0.36
SKU_1224,Germany,19.0,"[4.8, 4.8, 4.8, 4.8]","[4.8, 4.8, 4.8, 20.0]",4,6,1,0.32
SKU_1224,Italy,17.91,"[13.898315773381212, 13.912698707592522, 13.927039695098088, 13.941338031842013]","[13.35, 13.35, 13.35, 34.0]",2,8,0,0.32
SKU_1224,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",4,4,4,0.32
SKU_1224,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 46.0, 0.0, 24.0]",7,7,7,0.21
SKU_1224,Spain,33.507,"[9.449325538542288, 9.5, 9.5, 11.38804905069057]","[9.5, 26.0, 9.5, 38.0]",3,8,0,0.47
SKU_1224,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",0,0,0,0.43
SKU_1224,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 32.0]",5,5,5,0.37
SKU_1224,United States,95.46,"[0.2673469552140454, 0.13138369269757508, 0.12430191142739508, 0.1815819466925899]","[0.0, 0.0, 0.0, 4.0]",3,3,3,0.33
SKU_1225,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",3,3,3,0.39
SKU_1225,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",4,4,4,0.24
SKU_1225,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",5,5,5,0.42
SKU_1225,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",4,4,4,0.48
SKU_1225,Italy,0.04,"[18.007066977248446, 18.00716202475428, 18.007251530684915, 18.00733666659655]","[18.0, 18.0, 18.0, 18.0]",3,11,0,0.34
SKU_1225,Netherlands,97.364,"[0.0, 0.005424489055266571, 0.07636760925543243, 0.13180568357329248]","[0.0, 0.0, 0.0, 5.0]",4,4,4,0.51
SKU_1225,Norway,20.721,"[9.84, 9.671926399776002, 9.672199159159828, 9.84]","[9.84, 9.84, 9.84, 47.93]",4,8,0,0.24
SKU_1225,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",4,4,4,0.25
SKU_1225,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 23.0]",5,5,5,0.42
SKU_1225,United Kingdom,21.902,"[7.4137584856174765, 7.14, 7.14, 7.14]","[7.14, 7.14, 7.14, 44.0]",5,8,1,0.34
SKU_1225,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 30.0]",2,2,2,0.26
SKU_1226,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 13.0]",5,5,5,0.37
SKU_1226,Germany,100.0,"[0.0, 0.0, 0.6892578499392171, 0.0]","[0.0, 0.0, 0.0, 37.0]",5,5,5,0.34
SKU_1226,Italy,95.703,"[0.0, 0.0, 0.006907926292855739, 0.6016142171322694]","[0.0, 0.0, 0.0, 14.0]",5,5,5,0.18
SKU_1226,Netherlands,0.0,"[1.1400000000000001, 1.1400000000000001, 1.1400000000000001, 1.1400000000000001]","[1.1400000000000001, 1.1400000000000001, 1.1400000000000001, 1.1400000000000001]",4,4,3,0.27
SKU_1226,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 4.0]",4,4,4,0.3
SKU_1226,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",2,2,2,0.45
SKU_1226,Spain,25.33,"[1.0863699044173614, 1.065550547114496, 1.0655490027647148, 1.0655475016220664]","[1.16, 1.16, 1.16, 5.0]",4,5,4,0.23
SKU_1226,Sweden,100.0,"[0.0, 0.0, 0.486286119430549, 0.0]","[0.0, 0.0, 0.0, 28.0]",4,4,4,0.27
SKU_1226,United Kingdom,100.0,"[0.0, 0.0, 0.00010468068172345021, 0.00016092808626225134]","[35.0, 0.0, 0.0, 43.0]",4,4,4,0.25
SKU_1227,Australia,99.211,"[0.0, 0.0, 0.0, 0.134103295254294]","[0.0, 0.0, 0.0, 17.0]",4,4,4,0.31
SKU_1227,Belgium,0.204,"[3.05, 3.045537571145014, 3.0296060786661476, 3.05]","[3.05, 3.05, 3.05, 3.05]",5,6,3,0.38
SKU_1227,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",2,2,2,0.32
SKU_1227,Germany,21.809,"[9.664853233287937, 10.822345864359024, 9.609149873724729, 9.676883816473687]","[9.42, 9.42, 9.42, 30.0]",3,7,0,0.26
SKU_1227,Italy,41.244,"[2.200396034281194, 2.156160882428105, 2.193837384702194, 2.269344286841437]","[2.2800000000000002, 11.0, 2.2800000000000002, 10.0]",3,4,2,0.45
SKU_1227,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",6,6,6,0.31
SKU_1227,Norway,27.898,"[1.8, 2.211137329820642, 1.8, 1.8]","[1.8, 1.8, 1.8, 16.0]",6,7,5,0.22
SKU_1227,Portugal,99.959,"[0.0, 0.0, 0.013587748370612473, 0.013690295108990983]","[0.0, 0.0, 0.0, 33.0]",4,4,4,0.42
SKU_1227,Sweden,100.0,"[0.0, 0.3591286513656904, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",4,4,4,0.26
SKU_1227,United Kingdom,99.586,"[0.0454230995823568, 0.04544747206113431, 0.04547001407364332, 0.04549023198714037]","[0.0, 0.0, 0.0, 11.0]",3,3,3,0.29
SKU_1227,United States,100.0,"[0.0, 0.4652724469239035, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",7,7,7,0.58
SKU_1228,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",4,4,4,9.03
SKU_1228,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 5.0]",6,6,6,0.35
SKU_1228,France,99.792,"[0.0664570575548764, 0.06646464686937915, 0.06647014590727644, 0.062355276467848816]","[0.0, 0.0, 0.0, 30.0]",4,4,4,0.21
SKU_1228,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",7,7,7,0.23
SKU_1228,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",3,3,3,0.4
SKU_1228,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 47.0, 8.0]",3,3,3,0.47
SKU_1228,Norway,99.962,"[0.013747297754100104, 0.0, 0.0, 0.013005780343815576]","[0.0, 0.0, 0.0, 34.0]",4,4,4,0.31
SKU_1228,Portugal,15.781,"[15.8, 15.8, 15.8, 15.782602051627029]","[15.8, 15.8, 15.8, 42.8]",4,10,0,0.42
SKU_1228,Spain,21.168,"[4.466490556119846, 4.5, 4.5, 4.5]","[4.5, 4.5, 4.5, 28.0]",3,4,0,0.38
SKU_1228,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",4,4,4,0.34
SKU_1228,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",4,4,4,0.4
SKU_1228,United States,97.566,"[0.007666951803660493, 0.028305350309767236, 0.07301751709458226, 0.073024020494765]","[0.0, 0.0, 0.0, 3.0]",3,3,3,0.41
SKU_1229,Australia,99.652,"[0.0, 0.0, 0.004713304234420206, 0.1148597400977918]","[0.0, 0.0, 0.0, 33.0]",0,0,0,0.45
SKU_1229,Belgium,100.0,"[0.05339180145983083, 0.016487766257004873, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",6,6,6,0.37
SKU_1229,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",5,5,5,0.28
SKU_1229,Germany,4.342,"[7.916887352366946, 7.916793385064577, 7.916720720691144, 7.916668898711677]","[8.06, 8.06, 8.06, 9.0]",5,9,1,0.36
SKU_1229,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 42.0]",1,1,1,0.37
SKU_1229,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",2,2,2,0.32
SKU_1229,Norway,24.393,"[4.044814514255089, 4.044678264672147, 4.101550700121808, 4.095380644679816]","[4.18, 4.18, 4.18, 38.0]",5,7,3,0.36
SKU_1229,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",3,3,3,0.25
SKU_1229,Sweden,23.594,"[2.654381188649463, 2.654402536684101, 2.66, 2.66]","[2.66, 2.66, 2.66, 44.0]",5,6,4,0.28
SKU_1229,United States,99.816,"[0.05079305869111854, 0.07565800558462771, 0.08195062943704423, 0.06622824243390955]","[0.0, 0.0, 0.0, 36.0]",5,5,5,0.3
SKU_1230,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 24.0]",2,2,2,0.25
SKU_1230,Belgium,11.083,"[23.002327140205345, 23.142210016277513, 23.17911205756019, 23.00119789815347]","[23.25, 23.25, 23.25, 40.0]",2,12,0,0.37
SKU_1230,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",4,4,4,0.28
SKU_1230,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 24.0]",3,3,3,0.26
SKU_1230,Italy,99.819,"[0.04265916997762221, 0.04599503093458976, 0.04930012682245134, 0.05257401597869714]","[0.0, 0.0, 0.0, 29.0]",4,4,4,0.43
SKU_1230,Norway,15.73,"[5.243660607536429, 5.25, 5.158077461607953, 5.0639419296419055]","[5.25, 5.25, 5.25, 13.0]",4,7,1,0.48
SKU_1230,Portugal,16.176,"[13.22168814378697, 13.221626266133056, 13.22157036018911, 13.221506163225751]","[13.15, 13.15, 13.15, 35.8]",1,7,0,0.38
SKU_1230,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 15.0]",3,3,3,0.36
SKU_1230,Sweden,100.0,"[0.2117708296838158, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",5,5,5,0.46
SKU_1230,United Kingdom,99.979,"[0.0, 0.024053615769497206, 0.03487046642298311, 0.008266343971228234]","[0.0, 0.0, 0.0, 39.0]",5,5,5,0.34
SKU_1230,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",4,4,4,0.27
SKU_1231,Australia,100.0,"[0.28772463127458214, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",2,2,2,0.39
SKU_1231,Belgium,100.0,"[0.003321954632465862, 0.003481482835179587, 0.0, 0.0]","[0.0, 0.0, 0.0, 40.0]",5,5,5,0.28
SKU_1231,France,99.95,"[0.0, 0.0, 0.0, 0.006499199761766433]","[0.0, 0.0, 0.0, 13.0]",4,4,4,0.26
SKU_1231,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",4,4,4,0.21
SKU_1231,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",1,1,1,0.37
SKU_1231,Netherlands,99.807,"[0.2872617831103008, 0.12899534680577504, 0.024515021575537543, 0.013521994674290156]","[0.0, 0.0, 0.0, 7.0]",4,4,0,0.33
SKU_1231,Norway,26.292,"[1.1622966541505164, 1.1782375320268268, 1.1975738764830004, 1.1976144899230192]","[1.15, 1.15, 1.15, 48.0]",4,5,4,0.33
SKU_1231,Portugal,5.664,"[11.082513280875476, 11.082494554269582, 11.082475996452866, 11.082457548066769]","[11.15, 11.15, 11.15, 14.0]",3,8,0,0.41
SKU_1231,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",2,2,2,0.29
SKU_1231,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.0]",4,4,4,0.43
SKU_1231,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",1,1,1,0.28
SKU_1231,United States,17.629,"[7.587176445643911, 7.560221633591814, 7.48459887847429, 7.468095023125007]","[7.7, 7.7, 7.7, 21.0]",3,6,0,0.34
SKU_1232,Australia,12.945,"[2.111785682587075, 2.085203621339951, 2.0818709927533035, 2.081875475410026]","[2.12, 2.12, 2.12, 4.0]",3,4,2,0.43
SKU_1232,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",11,11,11,0.18
SKU_1232,France,20.235,"[7.67554103247915, 7.675955811365748, 7.6763825647538, 7.676823286715877]","[7.66, 7.66, 7.66, 39.0]",4,8,0,0.39
SKU_1232,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 25.0]",1,1,1,0.32
SKU_1232,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.34
SKU_1232,Norway,100.0,"[0.057814898554451905, 0.08720176758523451, 0.025713264381193774, 0.0]","[0.0, 0.0, 0.0, 34.0]",3,3,3,0.34
SKU_1232,Portugal,22.272,"[4.525708937766691, 4.55, 4.55, 4.55]","[4.55, 4.55, 4.55, 39.75]",3,5,0,0.23
SKU_1232,Spain,100.0,"[0.08819943311480286, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",5,5,5,0.34
SKU_1232,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",1,1,1,0.33
SKU_1232,United Kingdom,25.003,"[4.494197799395822, 4.544516637769601, 4.718039437311315, 4.75]","[4.75, 4.75, 4.75, 45.8]",4,6,1,0.38
SKU_1233,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",5,5,5,0.52
SKU_1233,Belgium,99.889,"[0.26506620555133437, 0.013312795764987962, 0.013287087542018773, 0.013262656850203235]","[0.0, 0.0, 0.0, 12.0]",3,3,3,0.4
SKU_1233,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",6,6,6,0.33
SKU_1233,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 13.0]",1,1,1,0.44
SKU_1233,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",1,1,1,0.35
SKU_1233,Netherlands,2.189,"[11.716766712737396, 11.716198095421019, 11.845208968444869, 11.866634655702184]","[12.05, 12.05, 12.05, 12.05]",3,8,0,0.3
SKU_1233,Norway,19.329,"[11.019636971439173, 11.019624781841054, 11.1, 11.1]","[11.1, 11.1, 11.1, 46.0]",3,8,0,0.51
SKU_1233,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 40.0]",2,2,2,0.53
SKU_1233,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",6,6,6,0.39
SKU_1233,United Kingdom,22.753,"[5.589427145332564, 5.5894761164477895, 5.565837201350503, 5.518198900240024]","[5.45, 5.45, 5.45, 34.0]",4,6,0,0.32
SKU_1233,United States,25.72,"[1.65, 1.611212373835909, 1.5396625350586939, 1.5398549527298155]","[1.65, 1.65, 1.65, 25.0]",4,5,3,0.45
SKU_1234,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",2,2,2,0.41
SKU_1234,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 30.0]",4,4,4,0.37
SKU_1234,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 15.0]",4,4,4,0.62
SKU_1234,Germany,0.746,"[28.51104915413494, 28.51103753924948, 28.511021293337976, 28.51099803722922]","[28.3, 28.3, 28.3, 28.3]",2,15,0,0.45
SKU_1234,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",1,1,1,0.39
SKU_1234,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",2,2,2,0.41
SKU_1234,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 33.0]",2,2,2,0.47
SKU_1234,Portugal,26.746,"[2.478185953906868, 2.468556192182224, 2.65, 2.9384254909734677]","[2.65, 2.65, 2.65, 46.300000000000004]",3,4,1,0.33
SKU_1234,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",0,0,0,0.48
SKU_1234,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",5,5,5,0.28
SKU_1234,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",4,4,4,0.42
SKU_1234,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",8,8,8,0.4
SKU_1235,Australia,16.636,"[12.2, 12.440107021468837, 12.440359690196757, 12.339690413247308]","[12.2, 12.2, 12.2, 33.0]",4,10,0,0.37
SKU_1235,Belgium,100.0,"[0.004176980432840736, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 25.0]",2,2,2,0.34
SKU_1235,France,99.933,"[0.02844090493774139, 0.002366037819269183, 0.0, 0.016727757905822583]","[0.0, 16.0, 0.0, 14.0]",4,4,4,0.39
SKU_1235,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 16.0]",4,4,4,0.31
SKU_1235,Italy,11.228,"[3.983711033682783, 3.71116332512333, 3.7095422644785154, 3.709647153773483]","[4.06, 4.06, 4.06, 5.0]",5,6,2,0.38
SKU_1235,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 23.0]",4,4,4,0.33
SKU_1235,Norway,100.0,"[0.0, 0.0, 0.39389453175425376, 0.0]","[0.0, 0.0, 0.0, 36.0]",3,3,3,0.45
SKU_1235,Portugal,20.102,"[10.016357093327846, 9.913901810449484, 9.913904769512401, 9.9139071179386]","[10.05, 10.05, 10.05, 43.8]",3,7,0,0.38
SKU_1235,Spain,97.765,"[0.0, 0.0, 0.0011783197115459011, 0.5141035304123778]","[0.0, 0.0, 0.0, 23.0]",5,5,5,0.42
SKU_1235,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 25.0, 0.0, 25.0]",3,3,3,0.46
SKU_1235,United Kingdom,29.046,"[3.07, 3.903466774975171, 3.07, 3.07]","[3.07, 3.07, 3.07, 28.0]",5,6,3,0.47
SKU_1235,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",4,4,4,0.44
SKU_1236,Australia,99.885,"[0.042513631390245755, 0.042516594830176134, 1.1503727604092093, 0.04260090263584886]","[0.0, 0.0, 0.0, 37.0]",7,8,8,0.36
SKU_1236,Belgium,9.673,"[15.65119288833945, 15.651258666063354, 15.651313472410607, 15.651356845921644]","[15.45, 15.45, 15.45, 24.0]",4,10,0,0.32
SKU_1236,Germany,2.886,"[12.744607968642422, 12.863117532975343, 13.1826467423155, 13.262648036916524]","[13.4, 13.4, 13.4, 13.4]",4,9,0,0.32
SKU_1236,Italy,99.999,"[0.0003238541337875842, 0.0003004395278861535, 0.0002770254700509989, 0.00025361196026929165]","[0.0, 0.0, 0.0, 17.0]",1,1,1,0.18
SKU_1236,Netherlands,16.279,"[9.07, 9.07, 9.07, 9.07]","[9.07, 9.07, 9.07, 26.0]",4,8,0,0.47
SKU_1236,Portugal,100.0,"[0.0, 0.4231509929059823, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",4,4,4,0.32
SKU_1236,Sweden,99.863,"[0.04159549670077629, 0.04827460069509378, 0.048268524088006116, 0.021943477441393466]","[0.0, 0.0, 0.0, 16.0]",4,4,4,0.43
SKU_1236,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",3,3,3,0.37
SKU_1236,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",3,3,3,0.39
SKU_1237,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 38.0]",6,6,6,0.3
SKU_1237,France,25.789,"[3.3233738910761743, 3.2074989132931697, 3.2074963281033866, 3.277885142594535]","[3.4, 3.4, 3.4, 31.450000000000003]",2,3,0,0.34
SKU_1237,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",3,3,3,0.3
SKU_1237,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",10,10,10,0.02
SKU_1237,Netherlands,14.854,"[2.0280155123190156, 2.0280236102407585, 2.0280364976644742, 2.0345686537709837]","[2.1, 2.1, 2.1, 4.0]",5,6,4,0.37
SKU_1237,Norway,99.995,"[0.001061270107995003, 0.0, 0.0, 0.0011151022263500526]","[0.0, 0.0, 0.0, 24.0]",4,4,4,0.4
SKU_1237,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",4,4,4,0.46
SKU_1237,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",5,5,5,0.32
SKU_1237,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",4,4,4,0.28
SKU_1237,United Kingdom,99.98,"[0.0, 0.0, 0.0008783379708111885, 0.005433807842502655]","[0.0, 0.0, 0.0, 27.0]",1,1,1,0.39
SKU_1237,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",3,3,3,0.33
SKU_1238,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",2,2,2,0.29
SKU_1238,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",3,3,3,0.37
SKU_1238,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",1,1,1,0.26
SKU_1238,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",7,7,7,0.23
SKU_1238,Portugal,100.0,"[0.00539092133830116, 0.006410262905245338, 0.00743063795797902, 0.0]","[0.0, 0.0, 0.0, 41.0]",9,9,9,0.18
SKU_1238,Spain,29.191,"[8.252165364854585, 5.9, 5.9, 5.776141574160943]","[5.9, 5.9, 5.9, 25.0]",4,7,1,0.28
SKU_1238,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 33.0]",2,2,2,0.24
SKU_1238,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 24.0]",3,3,3,0.29
SKU_1238,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 86.0]",4,4,4,0.54
SKU_1239,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",13,13,13,0.14
SKU_1239,Belgium,99.974,"[0.0016519715844999065, 0.0024074172641144792, 0.0031634327006816038, 0.00392001832391184]","[0.0, 0.0, 0.0, 15.0]",7,7,7,0.2
SKU_1239,France,4.206,"[7.268521027882208, 7.268356255402522, 7.08, 7.08]","[7.08, 7.08, 7.08, 8.0]",4,7,0,0.27
SKU_1239,Germany,9.966,"[21.932177680893492, 21.932176205837028, 22.0, 23.692754587797673]","[22.0, 22.0, 22.0, 39.0]",3,12,0,0.35
SKU_1239,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 28.0]",5,5,5,0.29
SKU_1239,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 13.0]",4,4,4,0.33
SKU_1239,Spain,93.217,"[0.24652098756242544, 0.372063634759346, 1.0144398384978628, 0.3391662177214752]","[0.0, 0.0, 0.0, 5.0]",3,3,3,0.48
SKU_1239,Sweden,99.999,"[0.0005028498127077688, 0.0004696123063409331, 0.00043637590415069184, 0.0004031406061003635]","[0.0, 0.0, 0.0, 33.0]",3,3,3,0.22
SKU_1239,United Kingdom,100.0,"[0.3312932744503303, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",4,4,4,0.45
SKU_1239,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 7.0]",7,7,7,0.34
